"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US53","Washington","7740984","*****",
"1400000US53067010910","Census Tract 109.10; Thurston County; Washington","7598","743",
"1400000US53067010920","Census Tract 109.20; Thurston County; Washington","5915","536",
"1400000US53067011000","Census Tract 110; Thurston County; Washington","4754","515",
"1400000US53067011100","Census Tract 111; Thurston County; Washington","4658","567",
"1400000US53067011200","Census Tract 112; Thurston County; Washington","6151","748",
"1400000US53067011300","Census Tract 113; Thurston County; Washington","5087","653",
"1400000US53067011410","Census Tract 114.10; Thurston County; Washington","5641","598",
"1400000US53067011421","Census Tract 114.21; Thurston County; Washington","3085","438",
"1400000US53067011422","Census Tract 114.22; Thurston County; Washington","4099","766",
"1400000US53067011500","Census Tract 115; Thurston County; Washington","6785","816",
"1400000US53067011622","Census Tract 116.22; Thurston County; Washington","4532","644",
"1400000US53067011623","Census Tract 116.23; Thurston County; Washington","6234","613",
"1400000US53067011624","Census Tract 116.24; Thurston County; Washington","4751","736",
"1400000US53067011625","Census Tract 116.25; Thurston County; Washington","3638","761",
"1400000US53067011626","Census Tract 116.26; Thurston County; Washington","5566","791",
"1400000US53067011627","Census Tract 116.27; Thurston County; Washington","2470","437",
"1400000US53067011628","Census Tract 116.28; Thurston County; Washington","5835","575",
"1400000US53067011720","Census Tract 117.20; Thurston County; Washington","6089","583",
"1400000US53067011721","Census Tract 117.21; Thurston County; Washington","5476","823",
"1400000US53067011722","Census Tract 117.22; Thurston County; Washington","3932","814",
"1400000US53067011810","Census Tract 118.10; Thurston County; Washington","4374","571",
"1400000US53067011821","Census Tract 118.21; Thurston County; Washington","5670","776",
"1400000US53067011822","Census Tract 118.22; Thurston County; Washington","3799","388",
"1400000US53067011901","Census Tract 119.01; Thurston County; Washington","2143","674",
"1400000US53067011902","Census Tract 119.02; Thurston County; Washington","4918","530",
"1400000US53067012001","Census Tract 120.01; Thurston County; Washington","5846","1207",
"1400000US53067012002","Census Tract 120.02; Thurston County; Washington","2475","197",
"1400000US53067012100","Census Tract 121; Thurston County; Washington","4609","675",
"1400000US53067012211","Census Tract 122.11; Thurston County; Washington","2810","472",
"1400000US53067012221","Census Tract 122.21; Thurston County; Washington","8829","990",
"1400000US53067012223","Census Tract 122.23; Thurston County; Washington","4081","508",
"1400000US53067012224","Census Tract 122.24; Thurston County; Washington","2994","471",
"1400000US53067012225","Census Tract 122.25; Thurston County; Washington","5487","834",
"1400000US53067012226","Census Tract 122.26; Thurston County; Washington","5534","579",
"1400000US53067012320","Census Tract 123.20; Thurston County; Washington","3167","526",
"1400000US53067012330","Census Tract 123.30; Thurston County; Washington","5814","1219",
"1400000US53067012331","Census Tract 123.31; Thurston County; Washington","5130","659",
"1400000US53067012332","Census Tract 123.32; Thurston County; Washington","5441","917",
"1400000US53067012412","Census Tract 124.12; Thurston County; Washington","5965","1130",
"1400000US53067012420","Census Tract 124.20; Thurston County; Washington","4398","433",
"1400000US53067012421","Census Tract 124.21; Thurston County; Washington","2906","391",
"1400000US53067012422","Census Tract 124.22; Thurston County; Washington","6935","758",
"1400000US53067012510","Census Tract 125.10; Thurston County; Washington","3896","486",
"1400000US53067012530","Census Tract 125.30; Thurston County; Washington","4869","633",
"1400000US53067012531","Census Tract 125.31; Thurston County; Washington","4192","639",
"1400000US53067012532","Census Tract 125.32; Thurston County; Washington","3252","679",
"1400000US53067012610","Census Tract 126.10; Thurston County; Washington","6430","1137",
"1400000US53067012620","Census Tract 126.20; Thurston County; Washington","4488","423",
"1400000US53067012710","Census Tract 127.10; Thurston County; Washington","2357","434",
"1400000US53067012720","Census Tract 127.20; Thurston County; Washington","7484","1234",
"1400000US53067012730","Census Tract 127.30; Thurston County; Washington","6991","605",
"1400000US53067990100","Census Tract 9901; Thurston County; Washington","0","13",
"1400000US53069950100","Census Tract 9501; Wahkiakum County; Washington","4573","*****",
"1400000US53071920000","Census Tract 9200; Walla Walla County; Washington","6056","563",
"1400000US53071920100","Census Tract 9201; Walla Walla County; Washington","5097","518",
"1400000US53071920200","Census Tract 9202; Walla Walla County; Washington","4935","549",
"1400000US53071920301","Census Tract 9203.01; Walla Walla County; Washington","3299","443",
"1400000US53071920302","Census Tract 9203.02; Walla Walla County; Washington","5053","495",
"1400000US53071920400","Census Tract 9204; Walla Walla County; Washington","2088","58",
"1400000US53071920500","Census Tract 9205; Walla Walla County; Washington","3141","583",
"1400000US53071920600","Census Tract 9206; Walla Walla County; Washington","6181","667",
"1400000US53071920701","Census Tract 9207.01; Walla Walla County; Washington","3527","506",
"1400000US53071920702","Census Tract 9207.02; Walla Walla County; Washington","4430","394",
"1400000US53071920801","Census Tract 9208.01; Walla Walla County; Washington","5138","629",
"1400000US53071920802","Census Tract 9208.02; Walla Walla County; Washington","3336","454",
"1400000US53071920901","Census Tract 9209.01; Walla Walla County; Washington","4301","693",
"1400000US53071920902","Census Tract 9209.02; Walla Walla County; Washington","5520","531",
"1400000US53073000101","Census Tract 1.01; Whatcom County; Washington","3440","742",
"1400000US53073000102","Census Tract 1.02; Whatcom County; Washington","7830","839",
"1400000US53073000201","Census Tract 2.01; Whatcom County; Washington","4545","941",
"1400000US53073000202","Census Tract 2.02; Whatcom County; Washington","3129","324",
"1400000US53073000203","Census Tract 2.03; Whatcom County; Washington","3211","346",
"1400000US53073000301","Census Tract 3.01; Whatcom County; Washington","4885","756",
"1400000US53073000302","Census Tract 3.02; Whatcom County; Washington","3324","640",
"1400000US53073000401","Census Tract 4.01; Whatcom County; Washington","3311","401",
"1400000US53073000402","Census Tract 4.02; Whatcom County; Washington","3623","472",
"1400000US53073000501","Census Tract 5.01; Whatcom County; Washington","5585","772",
"1400000US53073000502","Census Tract 5.02; Whatcom County; Washington","3067","422",
"1400000US53073000600","Census Tract 6; Whatcom County; Washington","2211","292",
"1400000US53073000700","Census Tract 7; Whatcom County; Washington","7338","742",
"1400000US53073000803","Census Tract 8.03; Whatcom County; Washington","7072","811",
"1400000US53073000804","Census Tract 8.04; Whatcom County; Washington","7278","818",
"1400000US53073000805","Census Tract 8.05; Whatcom County; Washington","5143","600",
"1400000US53073000807","Census Tract 8.07; Whatcom County; Washington","3043","372",
"1400000US53073000808","Census Tract 8.08; Whatcom County; Washington","2997","476",
"1400000US53073000809","Census Tract 8.09; Whatcom County; Washington","2713","362",
"1400000US53073000902","Census Tract 9.02; Whatcom County; Washington","7253","980",
"1400000US53073000903","Census Tract 9.03; Whatcom County; Washington","4249","547",
"1400000US53073000904","Census Tract 9.04; Whatcom County; Washington","2889","323",
"1400000US53073001000","Census Tract 10; Whatcom County; Washington","7143","817",
"1400000US53073001101","Census Tract 11.01; Whatcom County; Washington","3797","451",
"1400000US53073001102","Census Tract 11.02; Whatcom County; Washington","2865","693",
"1400000US53073001202","Census Tract 12.02; Whatcom County; Washington","4005","523",
"1400000US53073001203","Census Tract 12.03; Whatcom County; Washington","3134","369",
"1400000US53073001204","Census Tract 12.04; Whatcom County; Washington","4575","798",
"1400000US53073010101","Census Tract 101.01; Whatcom County; Washington","2802","739",
"1400000US53073010102","Census Tract 101.02; Whatcom County; Washington","3530","610",
"1400000US53073010103","Census Tract 101.03; Whatcom County; Washington","2455","507",
"1400000US53073010201","Census Tract 102.01; Whatcom County; Washington","3197","440",
"1400000US53073010202","Census Tract 102.02; Whatcom County; Washington","5562","1111",
"1400000US53073010301","Census Tract 103.01; Whatcom County; Washington","6879","809",
"1400000US53073010302","Census Tract 103.02; Whatcom County; Washington","4858","581",
"1400000US53073010303","Census Tract 103.03; Whatcom County; Washington","8042","949",
"1400000US53073010405","Census Tract 104.05; Whatcom County; Washington","3610","446",
"1400000US53073010406","Census Tract 104.06; Whatcom County; Washington","2113","409",
"1400000US53073010407","Census Tract 104.07; Whatcom County; Washington","3322","374",
"1400000US53073010408","Census Tract 104.08; Whatcom County; Washington","2878","646",
"1400000US53073010409","Census Tract 104.09; Whatcom County; Washington","3879","284",
"1400000US53073010410","Census Tract 104.10; Whatcom County; Washington","2228","259",
"1400000US53073010411","Census Tract 104.11; Whatcom County; Washington","4689","841",
"1400000US53073010503","Census Tract 105.03; Whatcom County; Washington","6232","763",
"1400000US53073010504","Census Tract 105.04; Whatcom County; Washington","3403","470",
"1400000US53073010505","Census Tract 105.05; Whatcom County; Washington","5268","834",
"1400000US53073010506","Census Tract 105.06; Whatcom County; Washington","3491","526",
"1400000US53073010600","Census Tract 106; Whatcom County; Washington","7488","872",
"1400000US53073010701","Census Tract 107.01; Whatcom County; Washington","6794","739",
"1400000US53073010702","Census Tract 107.02; Whatcom County; Washington","4845","576",
"1400000US53073010900","Census Tract 109; Whatcom County; Washington","1020","171",
"1400000US53073011000","Census Tract 110; Whatcom County; Washington","1275","193",
"1400000US53073940001","Census Tract 9400.01; Whatcom County; Washington","1864","186",
"1400000US53073940002","Census Tract 9400.02; Whatcom County; Washington","3053","326",
"1400000US53075000100","Census Tract 1; Whitman County; Washington","5728","509",
"1400000US53075000201","Census Tract 2.01; Whitman County; Washington","4692","480",
"1400000US53075000202","Census Tract 2.02; Whitman County; Washington","2037","281",
"1400000US53075000300","Census Tract 3; Whitman County; Washington","6778","589",
"1400000US53075000400","Census Tract 4; Whitman County; Washington","4181","456",
"1400000US53075000500","Census Tract 5; Whitman County; Washington","3083","285",
"1400000US53075000601","Census Tract 6.01; Whitman County; Washington","3918","616",
"1400000US53075000602","Census Tract 6.02; Whitman County; Washington","3791","703",
"1400000US53075000700","Census Tract 7; Whitman County; Washington","3567","323",
"1400000US53075000800","Census Tract 8; Whitman County; Washington","3449","321",
"1400000US53075000900","Census Tract 9; Whitman County; Washington","3767","308",
"1400000US53075001000","Census Tract 10; Whitman County; Washington","2051","216",
"1400000US53077000100","Census Tract 1; Yakima County; Washington","2813","432",
"1400000US53077000200","Census Tract 2; Yakima County; Washington","5699","791",
"1400000US53077000301","Census Tract 3.01; Yakima County; Washington","2438","328",
"1400000US53077000302","Census Tract 3.02; Yakima County; Washington","2112","729",
"1400000US53077000401","Census Tract 4.01; Yakima County; Washington","5881","644",
"1400000US53077000402","Census Tract 4.02; Yakima County; Washington","2571","626",
"1400000US53077000500","Census Tract 5; Yakima County; Washington","5041","716",
"1400000US53077000600","Census Tract 6; Yakima County; Washington","5535","889",
"1400000US53077000700","Census Tract 7; Yakima County; Washington","7341","1110",
"1400000US53077000800","Census Tract 8; Yakima County; Washington","4672","517",
"1400000US53077000902","Census Tract 9.02; Yakima County; Washington","4387","912",
"1400000US53077000903","Census Tract 9.03; Yakima County; Washington","3969","803",
"1400000US53077000904","Census Tract 9.04; Yakima County; Washington","3631","352",
"1400000US53077001000","Census Tract 10; Yakima County; Washington","5698","841",
"1400000US53077001100","Census Tract 11; Yakima County; Washington","7579","728",
"1400000US53077001201","Census Tract 12.01; Yakima County; Washington","4572","791",
"1400000US53077001202","Census Tract 12.02; Yakima County; Washington","7093","937",
"1400000US53077001300","Census Tract 13; Yakima County; Washington","3026","475",
"1400000US53077001400","Census Tract 14; Yakima County; Washington","3703","446",
"1400000US53077001502","Census Tract 15.02; Yakima County; Washington","2555","396",
"1400000US53077001503","Census Tract 15.03; Yakima County; Washington","4553","692",
"1400000US53077001504","Census Tract 15.04; Yakima County; Washington","2927","683",
"1400000US53077001601","Census Tract 16.01; Yakima County; Washington","2704","289",
"1400000US53077001602","Census Tract 16.02; Yakima County; Washington","9091","889",
"1400000US53077001701","Census Tract 17.01; Yakima County; Washington","4085","804",
"1400000US53077001702","Census Tract 17.02; Yakima County; Washington","7316","853",
"1400000US53077001801","Census Tract 18.01; Yakima County; Washington","4754","744",
"1400000US53077001802","Census Tract 18.02; Yakima County; Washington","2931","617",
"1400000US53077001901","Census Tract 19.01; Yakima County; Washington","3712","437",
"1400000US53077001902","Census Tract 19.02; Yakima County; Washington","6899","485",
"1400000US53077002003","Census Tract 20.03; Yakima County; Washington","4261","827",
"1400000US53077002004","Census Tract 20.04; Yakima County; Washington","3986","929",
"1400000US53077002005","Census Tract 20.05; Yakima County; Washington","2583","474",
"1400000US53077002006","Census Tract 20.06; Yakima County; Washington","6681","1001",
"1400000US53077002101","Census Tract 21.01; Yakima County; Washington","2335","381",
"1400000US53077002103","Census Tract 21.03; Yakima County; Washington","2880","600",
"1400000US53077002104","Census Tract 21.04; Yakima County; Washington","5092","491",
"1400000US53077002201","Census Tract 22.01; Yakima County; Washington","5060","669",
"1400000US53077002202","Census Tract 22.02; Yakima County; Washington","2252","440",
"1400000US53077002701","Census Tract 27.01; Yakima County; Washington","3593","497",
"1400000US53077002801","Census Tract 28.01; Yakima County; Washington","5553","647",
"1400000US53077002803","Census Tract 28.03; Yakima County; Washington","6684","928",
"1400000US53077002804","Census Tract 28.04; Yakima County; Washington","3773","568",
"1400000US53077002900","Census Tract 29; Yakima County; Washington","6523","797",
"1400000US53077003002","Census Tract 30.02; Yakima County; Washington","4065","556",
"1400000US53077003003","Census Tract 30.03; Yakima County; Washington","1700","332",
"1400000US53077003004","Census Tract 30.04; Yakima County; Washington","2967","420",
"1400000US53077003100","Census Tract 31; Yakima County; Washington","5339","519",
"1400000US53077003200","Census Tract 32; Yakima County; Washington","7314","371",
"1400000US53077003400","Census Tract 34; Yakima County; Washington","5139","625",
"1400000US53077940001","Census Tract 9400.01; Yakima County; Washington","6532","532",
"1400000US53077940002","Census Tract 9400.02; Yakima County; Washington","4673","507",
"1400000US53077940003","Census Tract 9400.03; Yakima County; Washington","3220","735",
"1400000US53077940005","Census Tract 9400.05; Yakima County; Washington","4821","437",
"1400000US53077940006","Census Tract 9400.06; Yakima County; Washington","4542","430",
"1400000US53077940007","Census Tract 9400.07; Yakima County; Washington","3504","345",
"1400000US53077940008","Census Tract 9400.08; Yakima County; Washington","2245","243",
